2026-05-26 10:20:22,735 INFO  Logger.cs: 70 - 
2026-05-26 10:40:46,773 INFO  ExportHelperExtension.cs: 1136 - Found 29 in IRB4600_45kg-205_LINK3_CAD_rev04-1-1
2026-05-26 10:40:46,774 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK3_CAD_rev04-1-1
2026-05-26 10:40:46,775 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_BASE_CAD_rev05-1-1
2026-05-26 10:40:46,775 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_BASE_CAD_rev05-1-1
2026-05-26 10:40:46,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_BASE_CAD_rev05-1-1
2026-05-26 10:40:46,777 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_LINK1_CAD_rev04-1-1
2026-05-26 10:40:46,778 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK1_CAD_rev04-1-1
2026-05-26 10:40:46,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK1_CAD_rev04-1-1
2026-05-26 10:40:46,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_LINK2_CAD_rev04-1-1
2026-05-26 10:40:46,781 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK2_CAD_rev04-1-1
2026-05-26 10:40:46,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK2_CAD_rev04-1-1
2026-05-26 10:40:46,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_LINK4_CAD_rev04-1-1
2026-05-26 10:40:46,784 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK4_CAD_rev04-1-1
2026-05-26 10:40:46,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK4_CAD_rev04-1-1
2026-05-26 10:40:46,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRB4600_45kg-205_LINK5_CAD_rev04-1-1
2026-05-26 10:40:46,787 INFO  ExportHelperExtension.cs: 1136 - Found 28 in IRB4600_45kg-205_LINK5_CAD_rev04-1-1
2026-05-26 10:40:46,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IRB4600_45kg-205_LINK5_CAD_rev04-1-1
2026-05-26 10:40:47,109 INFO  SwAddin.cs: 339 - Loading config tree
2026-05-26 10:40:47,116 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-05-26 10:40:47,122 INFO  SwAddin.cs: 344 - Showing property manager
2026-05-26 10:40:51,726 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:40:54,961 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:06,550 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:08,121 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:10,189 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:13,427 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:27,722 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:29,248 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:30,834 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:34,040 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:47,080 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:48,686 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:50,532 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-26 10:41:53,425 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
